week_id,week_number,quarter,fiscal_year,category,raw_model,canonical_model,capacity,partner,price_vnd,stock_status,price_change_note,source_sheet,source_row,source_url,mapping_status,import_batch_id
W11Q3FY25,11,3,25,AirPods,AirPods 4 ANC,AirPods 4 ANC,,Viettel,4247000,In stock,,W11Q3FY25 ,30,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,CPS,2990000,In stock,,W11Q3FY25 ,31,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,FPT,2990000,In stock,,W11Q3FY25 ,31,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,MW,3090000,In stock,,W11Q3FY25 ,31,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,Shopdunk,2990000,In stock,,W11Q3FY25 ,31,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,Viettel,2890000,In stock,,W11Q3FY25 ,31,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,CPS,5299000,In stock,,W11Q3FY25 ,29,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,FPT,5290000,In stock,,W11Q3FY25 ,29,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,MW,5390000,In stock,,W11Q3FY25 ,29,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,Shopdunk,5390000,In stock,,W11Q3FY25 ,29,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,Viettel,5138000,In stock,,W11Q3FY25 ,29,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm CEL),Apple Watch S10 (42mm CEL),,CPS,13190000,In stock,,W11Q3FY25 ,25,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm CEL),Apple Watch S10 (42mm CEL),,FPT,12690000,In stock,,W11Q3FY25 ,25,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm CEL),Apple Watch S10 (42mm CEL),,MW,13090000,In stock,,W11Q3FY25 ,25,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm CEL),Apple Watch S10 (42mm CEL),,Shopdunk,12890000,In stock,,W11Q3FY25 ,25,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm CEL),Apple Watch S10 (42mm CEL),,Viettel,11870000,In stock,,W11Q3FY25 ,25,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm GPS),Apple Watch S10 (42mm GPS),,CPS,8490000,In stock,,W11Q3FY25 ,24,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm GPS),Apple Watch S10 (42mm GPS),,FPT,8390000,In stock,,W11Q3FY25 ,24,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm GPS),Apple Watch S10 (42mm GPS),,MW,8480000,In stock,,W11Q3FY25 ,24,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm GPS),Apple Watch S10 (42mm GPS),,Shopdunk,8390000,In stock,,W11Q3FY25 ,24,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (42mm GPS),Apple Watch S10 (42mm GPS),,Viettel,8405000,In stock,,W11Q3FY25 ,24,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm CEL),Apple Watch S10 (46mm CEL),,CPS,13890000,In stock,,W11Q3FY25 ,27,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm CEL),Apple Watch S10 (46mm CEL),,FPT,13690000,In stock,,W11Q3FY25 ,27,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm CEL),Apple Watch S10 (46mm CEL),,MW,13990000,In stock,,W11Q3FY25 ,27,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm CEL),Apple Watch S10 (46mm CEL),,Shopdunk,13590000,In stock,,W11Q3FY25 ,27,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm CEL),Apple Watch S10 (46mm CEL),,Viettel,12563000,In stock,,W11Q3FY25 ,27,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm GPS),Apple Watch S10 (46mm GPS),,CPS,9490000,In stock,,W11Q3FY25 ,26,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm GPS),Apple Watch S10 (46mm GPS),,FPT,9290000,In stock,,W11Q3FY25 ,26,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm GPS),Apple Watch S10 (46mm GPS),,MW,9280000,In stock,,W11Q3FY25 ,26,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm GPS),Apple Watch S10 (46mm GPS),,Shopdunk,9080000,In stock,,W11Q3FY25 ,26,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW S10 (46mm GPS),Apple Watch S10 (46mm GPS),,Viettel,8900000,In stock,,W11Q3FY25 ,26,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm GPS),Apple Watch SE 2 (40mm GPS),,CPS,5090000,In stock,,W11Q3FY25 ,20,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm GPS),Apple Watch SE 2 (40mm GPS),,FPT,5090000,In stock,,W11Q3FY25 ,20,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm GPS),Apple Watch SE 2 (40mm GPS),,MW,5220000,In stock,,W11Q3FY25 ,20,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm GPS),Apple Watch SE 2 (40mm GPS),,Shopdunk,5090000,In stock,,W11Q3FY25 ,20,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm GPS),Apple Watch SE 2 (40mm GPS),,Viettel,4940000,In stock,,W11Q3FY25 ,20,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm LTE),Apple Watch SE 2 (40mm LTE),,CPS,6690000,In stock,,W11Q3FY25 ,21,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm LTE),Apple Watch SE 2 (40mm LTE),,FPT,6690000,In stock,,W11Q3FY25 ,21,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm LTE),Apple Watch SE 2 (40mm LTE),,MW,7090000,In stock,,W11Q3FY25 ,21,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm LTE),Apple Watch SE 2 (40mm LTE),,Shopdunk,7190000,In stock,,W11Q3FY25 ,21,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (40mm LTE),Apple Watch SE 2 (40mm LTE),,Viettel,6425000,In stock,,W11Q3FY25 ,21,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm GPS),Apple Watch SE 2 (44mm GPS),,CPS,5820000,In stock,,W11Q3FY25 ,22,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm GPS),Apple Watch SE 2 (44mm GPS),,FPT,5790000,In stock,,W11Q3FY25 ,22,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm GPS),Apple Watch SE 2 (44mm GPS),,MW,5820000,In stock,,W11Q3FY25 ,22,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm GPS),Apple Watch SE 2 (44mm GPS),,Shopdunk,5890000,In stock,,W11Q3FY25 ,22,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm GPS),Apple Watch SE 2 (44mm GPS),,Viettel,5732000,In stock,,W11Q3FY25 ,22,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm LTE),Apple Watch SE 2 (44mm LTE),,CPS,7790000,In stock,,W11Q3FY25 ,23,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm LTE),Apple Watch SE 2 (44mm LTE),,FPT,7890000,In stock,,W11Q3FY25 ,23,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm LTE),Apple Watch SE 2 (44mm LTE),,MW,7890000,In stock,,W11Q3FY25 ,23,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm LTE),Apple Watch SE 2 (44mm LTE),,Shopdunk,7790000,In stock,,W11Q3FY25 ,23,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW SE 2 (44mm LTE),Apple Watch SE 2 (44mm LTE),,Viettel,7217000,In stock,,W11Q3FY25 ,23,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW Ultra 2 (49mm),Apple Watch Ultra 2 (49mm),,CPS,21990000,In stock,,W11Q3FY25 ,28,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW Ultra 2 (49mm),Apple Watch Ultra 2 (49mm),,FPT,21990000,In stock,,W11Q3FY25 ,28,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW Ultra 2 (49mm),Apple Watch Ultra 2 (49mm),,MW,22290000,In stock,,W11Q3FY25 ,28,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW Ultra 2 (49mm),Apple Watch Ultra 2 (49mm),,Shopdunk,22990000,In stock,,W11Q3FY25 ,28,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,Apple Watch,AW Ultra 2 (49mm),Apple Watch Ultra 2 (49mm),,Viettel,21790000,In stock,,W11Q3FY25 ,28,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M1 8/256Gb","MacBook Air 13"" M1 8/256GB",256GB,CPS,17190000,In stock,,W11Q3FY25 ,32,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M1 8/256Gb","MacBook Air 13"" M1 8/256GB",256GB,FPT,16990000,In stock,,W11Q3FY25 ,32,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M1 8/256Gb","MacBook Air 13"" M1 8/256GB",256GB,MW,17190000,In stock,,W11Q3FY25 ,32,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M1 8/256Gb","MacBook Air 13"" M1 8/256GB",256GB,Shopdunk,16390000,In stock,,W11Q3FY25 ,32,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M1 8/256Gb","MacBook Air 13"" M1 8/256GB",256GB,Viettel,,Missing,,W11Q3FY25 ,32,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,CPS,20790000,In stock,,W11Q3FY25 ,33,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,FPT,20990000,In stock,,W11Q3FY25 ,33,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,MW,21090000,In stock,,W11Q3FY25 ,33,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,Shopdunk,20590000,In stock,,W11Q3FY25 ,33,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,Viettel,,Missing,,W11Q3FY25 ,33,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M3 16/256GB","MacBook Air 13"" M3 16/256GB",256GB,CPS,24690000,In stock,,W11Q3FY25 ,34,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M3 16/256GB","MacBook Air 13"" M3 16/256GB",256GB,FPT,23990000,In stock,,W11Q3FY25 ,34,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M3 16/256GB","MacBook Air 13"" M3 16/256GB",256GB,MW,24990000,In stock,,W11Q3FY25 ,34,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M3 16/256GB","MacBook Air 13"" M3 16/256GB",256GB,Shopdunk,25290000,In stock,,W11Q3FY25 ,34,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M3 16/256GB","MacBook Air 13"" M3 16/256GB",256GB,Viettel,,Missing,,W11Q3FY25 ,34,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,CPS,25990000,In stock,,W11Q3FY25 ,35,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,FPT,26490000,In stock,,W11Q3FY25 ,35,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,MW,26990000,In stock,,W11Q3FY25 ,35,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,Shopdunk,25890000,In stock,,W11Q3FY25 ,35,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,Viettel,,Missing,,W11Q3FY25 ,35,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,CPS,31990000,In stock,,W11Q3FY25 ,36,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,FPT,31890000,In stock,,W11Q3FY25 ,36,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,MW,31990000,In stock,,W11Q3FY25 ,36,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,Shopdunk,31990000,In stock,,W11Q3FY25 ,36,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,Viettel,,Missing,,W11Q3FY25 ,36,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Pro 14"" M4 16/512GB","MacBook Pro 14"" M4 16/512GB",512GB,CPS,39290000,In stock,,W11Q3FY25 ,37,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Pro 14"" M4 16/512GB","MacBook Pro 14"" M4 16/512GB",512GB,FPT,39590000,In stock,,W11Q3FY25 ,37,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Pro 14"" M4 16/512GB","MacBook Pro 14"" M4 16/512GB",512GB,MW,39590000,In stock,,W11Q3FY25 ,37,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Pro 14"" M4 16/512GB","MacBook Pro 14"" M4 16/512GB",512GB,Shopdunk,38990000,In stock,,W11Q3FY25 ,37,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,MacBook,"MacBook Pro 14"" M4 16/512GB","MacBook Pro 14"" M4 16/512GB",512GB,Viettel,,Missing,,W11Q3FY25 ,37,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 11"" 128 GB Wifi","iPad Air M3 11"" 128GB Wifi",128GB,CPS,16590000,In stock,,W11Q3FY25 ,16,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 11"" 128 GB Wifi","iPad Air M3 11"" 128GB Wifi",128GB,FPT,16490000,In stock,,W11Q3FY25 ,16,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 11"" 128 GB Wifi","iPad Air M3 11"" 128GB Wifi",128GB,MW,16490000,In stock,,W11Q3FY25 ,16,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 11"" 128 GB Wifi","iPad Air M3 11"" 128GB Wifi",128GB,Shopdunk,16390000,In stock,,W11Q3FY25 ,16,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 11"" 128 GB Wifi","iPad Air M3 11"" 128GB Wifi",128GB,Viettel,16127000,In stock,,W11Q3FY25 ,16,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 13"" 128 GB Wifi","iPad Air M3 13"" 128GB Wifi",128GB,CPS,21990000,In stock,,W11Q3FY25 ,17,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 13"" 128 GB Wifi","iPad Air M3 13"" 128GB Wifi",128GB,FPT,22390000,In stock,,W11Q3FY25 ,17,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 13"" 128 GB Wifi","iPad Air M3 13"" 128GB Wifi",128GB,MW,22490000,In stock,,W11Q3FY25 ,17,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 13"" 128 GB Wifi","iPad Air M3 13"" 128GB Wifi",128GB,Shopdunk,21790000,In stock,,W11Q3FY25 ,17,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Air M3 13"" 128 GB Wifi","iPad Air M3 13"" 128GB Wifi",128GB,Viettel,21290000,In stock,,W11Q3FY25 ,17,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Gen 11th 128GB Wifi,iPad Gen 11th 128GB Wifi,128GB,CPS,8690000,In stock,,W11Q3FY25 ,15,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Gen 11th 128GB Wifi,iPad Gen 11th 128GB Wifi,128GB,FPT,8690000,In stock,,W11Q3FY25 ,15,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Gen 11th 128GB Wifi,iPad Gen 11th 128GB Wifi,128GB,MW,11790000,In stock,,W11Q3FY25 ,15,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Gen 11th 128GB Wifi,iPad Gen 11th 128GB Wifi,128GB,Shopdunk,8390000,In stock,,W11Q3FY25 ,15,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Gen 11th 128GB Wifi,iPad Gen 11th 128GB Wifi,128GB,Viettel,8405000,In stock,,W11Q3FY25 ,15,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Mini 7 128GB Wifi,iPad Mini 7 128GB Wifi,128GB,CPS,13790000,In stock,,W11Q3FY25 ,14,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Mini 7 128GB Wifi,iPad Mini 7 128GB Wifi,128GB,FPT,13790000,In stock,,W11Q3FY25 ,14,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Mini 7 128GB Wifi,iPad Mini 7 128GB Wifi,128GB,MW,11790000,In stock,,W11Q3FY25 ,14,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Mini 7 128GB Wifi,iPad Mini 7 128GB Wifi,128GB,Shopdunk,13690000,In stock,,W11Q3FY25 ,14,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,iPad Mini 7 128GB Wifi,iPad Mini 7 128GB Wifi,128GB,Viettel,13652000,In stock,,W11Q3FY25 ,14,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 11"" 256 GB Wifi","iPad Pro M4 11"" 256GB Wifi",256GB,CPS,26990000,In stock,,W11Q3FY25 ,18,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 11"" 256 GB Wifi","iPad Pro M4 11"" 256GB Wifi",256GB,FPT,26690000,In stock,,W11Q3FY25 ,18,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 11"" 256 GB Wifi","iPad Pro M4 11"" 256GB Wifi",256GB,MW,24990000,In stock,,W11Q3FY25 ,18,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 11"" 256 GB Wifi","iPad Pro M4 11"" 256GB Wifi",256GB,Shopdunk,26590000,In stock,,W11Q3FY25 ,18,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 11"" 256 GB Wifi","iPad Pro M4 11"" 256GB Wifi",256GB,Viettel,26990000,In stock,,W11Q3FY25 ,18,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 13"" 256 GB Wifi","iPad Pro M4 13"" 256GB Wifi",256GB,CPS,36990000,In stock,,W11Q3FY25 ,19,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 13"" 256 GB Wifi","iPad Pro M4 13"" 256GB Wifi",256GB,FPT,36490000,In stock,,W11Q3FY25 ,19,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 13"" 256 GB Wifi","iPad Pro M4 13"" 256GB Wifi",256GB,MW,33990000,In stock,,W11Q3FY25 ,19,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 13"" 256 GB Wifi","iPad Pro M4 13"" 256GB Wifi",256GB,Shopdunk,36390000,In stock,,W11Q3FY25 ,19,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPad,"iPad Pro M4 13"" 256 GB Wifi","iPad Pro M4 13"" 256GB Wifi",256GB,Viettel,35990000,In stock,,W11Q3FY25 ,19,,Auto-normalized,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 12 64GB,iPhone 12 64GB,64GB,CPS,,OOS,,W11Q3FY25 ,13,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 12 64GB,iPhone 12 64GB,64GB,FPT,,OOS,,W11Q3FY25 ,13,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 12 64GB,iPhone 12 64GB,64GB,MW,9990000,In stock,,W11Q3FY25 ,13,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 12 64GB,iPhone 12 64GB,64GB,Shopdunk,,OOS,,W11Q3FY25 ,13,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 12 64GB,iPhone 12 64GB,64GB,Viettel,,OOS,,W11Q3FY25 ,13,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 13 128GB,iPhone 13 128GB,128GB,CPS,11690000,In stock,,W11Q3FY25 ,12,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 13 128GB,iPhone 13 128GB,128GB,FPT,11690000,In stock,,W11Q3FY25 ,12,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 13 128GB,iPhone 13 128GB,128GB,MW,11790000,In stock,,W11Q3FY25 ,12,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 13 128GB,iPhone 13 128GB,128GB,Shopdunk,11590000,In stock,,W11Q3FY25 ,12,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 13 128GB,iPhone 13 128GB,128GB,Viettel,11390000,In stock,,W11Q3FY25 ,12,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 14 128GB,iPhone 14 128GB,128GB,CPS,12690000,In stock,,W11Q3FY25 ,11,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 14 128GB,iPhone 14 128GB,128GB,FPT,12690000,In stock,,W11Q3FY25 ,11,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 14 128GB,iPhone 14 128GB,128GB,MW,12790000,In stock,,W11Q3FY25 ,11,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 14 128GB,iPhone 14 128GB,128GB,Shopdunk,12590000,In stock,,W11Q3FY25 ,11,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 14 128GB,iPhone 14 128GB,128GB,Viettel,12690000,In stock,,W11Q3FY25 ,11,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 14 Plus 128GB,iPhone 14 Plus 128GB,128GB,CPS,,OOS,,W11Q3FY25 ,10,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 14 Plus 128GB,iPhone 14 Plus 128GB,128GB,FPT,18490000,In stock,,W11Q3FY25 ,10,,Mapped,price_check_62813eb26afe
W11Q3FY25,11,3,25,iPhone,iPhone 14 Plus 128GB,iPhone 14 Plus 128GB,128GB,MW,,OOS,,W11Q3FY25 ,10,,Mapped,price_check_62813eb26afe
